244.28572954450334;52.42857142857143;-9.285713740757533
244.85715811593192;11.285714285714292;-9.8571412222726
245.42858668736048;-29.85714285714286;-10.428568703787668
246.00001525878906;-71.0;-10.999996185302734
220.1428713117327;70.28571428571429;-8.285714285714286
220.63266660729232;30.65306138019173;-8.775509269870058
221.12246190285197;-8.97959152533083;-9.265304254025828
221.6122571984116;-48.612244430853394;-9.7550992381816
196.4898083745217;48.51020423733458;-7.775509814826809
196.8979703942124;10.387755569146607;-8.183672301623286
197.30613241390307;-27.73469309904138;-8.591834788419764
197.71429443359375;-65.85714176722935;-8.99999727521624
172.42858341761996;64.85714285714286;-6.857142857142858
172.75511216144173;28.244898426289467;-7.1836728465800395
173.08164090526347;-8.367346004563927;-7.5102028360172195
173.4081696490852;-44.97959043541732;-7.836732825454401
148.69388720454003;44.59183704609774;-6.265305888896085
148.93878267249283;9.489796852578927;-6.510203380973972
149.18367814044564;-25.612243340939894;-6.755100873051857
149.42857360839844;-60.71428353445871;-6.999998365129743
124.71429552350725;59.42857142857143;-5.428571428571429
124.87755771559111;25.836735472387197;-5.591836423290019
125.04081990767497;-7.755100483797033;-5.75510141800861
125.20408209975884;-41.34693643998126;-5.918366412727201
100.89796603455837;40.6734698548609;-4.755101962965362
100.97959495077329;8.591838136011244;-4.836734460324657
101.0612238669882;-23.489793582838413;-4.918366957683953
101.14285278320312;-55.57142530168806;-4.999999455043248
77.00000762939453;54.0;-4.0
77.00000326974052;23.428572518484934;-4.0
76.99999891008649;-7.142854963030132;-4.0
76.99999455043248;-37.71428244454519;-4.0
246.0;106.50000762939453;-8.900001525878906
191.99999237060547;100.00000254313152;-7.599993387858073
137.99998474121094;93.49999745686848;-6.299985249837239
83.9999771118164;86.99999237060547;-4.999977111816406
246.0;-104.00001525878906;-9.20001220703125
192.0;-97.66667938232422;-7.800008138020833
138.0;-91.33334350585938;-6.400004069010417
84.0;-85.00000762939453;-5.0
130.00001525878906;-150.00003051757812;2.9999923706054688
90.0;-139.99998474121094;-2.288818359375e-05
